ID CLIENTE,NOMBRE FANTASÍA,RAZÓN SOCIAL,RUT,REGIÓN,COMUNA,DIRECCIÓN,Local implementado según primer reporte (complementario),Local cuestionado por CCU según primer reporte (complementario),Local no implementado por CCU según primer reporte (complementario),Fue censado en julio de 2025,Fue censado en julio de 2025 y sujeto a compromiso N°2
1351654,CAUTIVA,HOTEL BOUTIQUE Y BISTRO PURISIMA LTDA,76520112,BIOBÍO,CONCEPCION,VICTOR LAMAS #1199 1199,NO,NO,NO,NO,NO
1352572,BULLDOG,SOC. DE SERV JOKER LTDA,76582177,TARAPACÁ,IQUIQUE,BAQUEDANO 864,NO,NO,NO,NO,NO
1352891,FUSION NEWEN,BARBARA AVIALES GUSMAN,16073184,BIOBÍO,CAÑETE,SAAVEDRA 1051,NO,NO,Si,NO,NO
1353757,PACHAMAMA,CARMEN IVETH GARRIDO ALMONACID,11926741,LOS LAGOS,PUERTO MONTT,RANCAGUA 137 137,Si,NO,NO,NO,NO
1355609,VALHALLA PUB,SOCIEDAD COMERCIAL VALHALLA SPA,76736618,TARAPACÁ,IQUIQUE,AV ARTURO PRAT 2996 2996,NO,NO,NO,NO,NO
1357082,ALEMAN EXPERTO,SOCIEDAD GASTRONOMIA ALTO TRES LTDA.,76450253,METROPOLITANA DE SANTIAGO,LO BARNECHEA,LA DEHESA 1670,Si,NO,NO,Si,Si
1358888,BUFALO BEEF,INDUSTRIAL Y COMERCIAL IRUN LTDA,77827590,BIOBÍO,CONCEPCION,BARROS ARANA # 1068 LOC 97 1068,NO,Si,NO,Si,NO
1359592,TEKILAS,TEKILAS SPA,76705444,BIOBÍO,CHIGUAYANTE,OHIGGINS 2031 2031,Si,NO,NO,Si,Si
1359947,MADEROS.,MADEROS SPA,76655219,ANTOFAGASTA,ANTOFAGASTA,AV PEDRO AGUIRRE CERDA 9558 9558,Si,NO,NO,NO,NO
1360807,RESTAURANT CAMPOS,ADM. DE ESTABL. GASTRONOMICOS PAMELA BELTRAN,76749952,LA ARAUCANÍA,PUCON,B.OHGGINS 930,Si,NO,NO,NO,NO
1362043,VISTA MAR,GASTRONOMIA E INVERSIONES NUEVO HORIZONTE SPA,76714983,VALPARAÍSO,PUCHUNCAVI,AVENIDA DEL MAR MAITENCILLO 1280,Si,NO,NO,NO,NO
1363976,0,DANTON MICHAEL SILVA VALENZUELA,15961362,O'HIGGINS,MOSTAZAL,"INDEPENDENCIA #593,SAN FRANCISCO DE MOSTAZAL 593",NO,NO,Si,NO,NO
1366094,LUCKIA,SIDESA CHILE S.A,76255245,ARICA Y PARINACOTA,ARICA,AVENIDA CHILE 1108,Si,NO,NO,NO,NO
1366380,LOS RIVERAS,CARLOS RIVERA ARANEDA,14071222,BIOBÍO,CURANILAHUE,A.PRAT 700 CURANILAHUE 700,Si,NO,NO,NO,NO
1373510,AMASANDERIA AMESTICA,ALEJANDRO AMESTICA IBAÑEZ,15152334,MAULE,LINARES,VALENTIN LETELIER N° 509 509,Si,NO,NO,NO,NO
1374209,0,MAURICIO SALGADO PALMA,13212444,ÑUBLE,CHILLAN,CAMINO A PINTO KM 7 3040,NO,NO,NO,NO,NO
1374343,MAMUT,ALIMENTOS EL GOLF SPA,76270209,METROPOLITANA DE SANTIAGO,LA FLORIDA,VICUÑA MACKENNA 6100 6100 L.,Si,NO,NO,Si,Si
1375950,THE CROW,ENRIQUE MORALES GRANDON,4957721,LA ARAUCANÍA,PUREN,IMPERIAL 879 879,Si,NO,NO,NO,NO
1378465,LOS ZETAS,HIDALGO Y NARRIAS LTDA.,76696681,ANTOFAGASTA,CALAMA,VIVAR 1580 1580 lo,NO,NO,NO,NO,NO
1379397,JOHNNY ROCKETS,INVERSIONES FESA S. A.,76080135,METROPOLITANA DE SANTIAGO,LA FLORIDA,"VICUÑA MACKENNA 7110 7110, L",NO,NO,Si,Si,NO
1381282,MAS MUSICA,CAROLINA ORQUERA GODOY,12804278,BIOBÍO,CABRERO,VIAL 283 283,Si,NO,NO,NO,NO
1382478,PATALIEBRE,SOC. INV. SANCO SPA,76692901,LOS LAGOS,PUERTO VARAS,DIEGO PORTALES 318,NO,NO,NO,NO,NO
1383519,MALA JUNTA RESTOBAR,SERVICIO GASTRONÓMICO CASTAÑEDA Y VICENCIO LI,76727188,COQUIMBO,ILLAPEL,CONSTITUCION #231 231,Si,NO,NO,NO,NO
1385350,ISABELLA BAR,JARA CEBALLOS LTDA,76696605,ÑUBLE,SAN CARLOS,Variante San Agustin 668,Si,NO,NO,NO,NO
1386232,BALMORI,SOC. GASTRO Y ENTRE BALMORI LTDA,76681683,ANTOFAGASTA,ANTOFAGASTA,AV ANGAMOS 0448 0448,NO,NO,NO,NO,NO
1387012,KONGO MILONGO,MAURICIO HERRERA LAMBERT,12612708,ANTOFAGASTA,ANTOFAGASTA,AVENIDA GRECIA 1714 1714,Si,NO,NO,NO,NO
1387936,TUTTO BENE,CAFETERIA & FUENTE DE SODA PROBAR LTDA,76482974,METROPOLITANA DE SANTIAGO,PROVIDENCIA,VICUÑA MACKENNA 628 628,Si,NO,NO,Si,Si
1388154,PIZZA RITA,INVERSIONES GASTRONOMICAS RM SPA,76798296,METROPOLITANA DE SANTIAGO,HUECHURABA,AV. DEL PARQUE 4860,Si,NO,NO,Si,Si
1388452,MINAMI,SERVICIOS Y PRODUCCIONES MATIAS CAMPUSANO E.I,76573267,ANTOFAGASTA,ANTOFAGASTA,AVENIDA GRECIA 1748 1748,Si,NO,NO,NO,NO
1388780,BENDITO,CLUB O REÑACA SPA,76408273,VALPARAÍSO,VIÑA DEL MAR,CENTRAL 184,Si,NO,NO,Si,Si
1388847,NEW PIRATS,ATI SPA,76612122,COQUIMBO,COQUIMBO,PEÑUELAS NORTE 33 33,Si,NO,NO,NO,NO
1394050,JUAN CHARRASQUEADO,SERV.COMIDA RAPIDA ALICIA PEREZ ROJAS E.I.R.L,76342718,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 245 245,Si,NO,NO,NO,NO
1394872,KANGURU/ARREBOL,PLAYA PINGUERAL S.P.A,76805239,BIOBÍO,TOME,EDUARDO DELANO 778,Si,NO,NO,Si,Si
1394883,LA TRAVIATA,IL LUCANO SPA,76759407,TARAPACÁ,IQUIQUE,TOMAS BONILLA 825,NO,NO,NO,NO,NO
1395154,GRADO 3,SOC. COM. ASIM LTDA,76669433,LOS RÍOS,VALDIVIA,ESMERALDA 693 693,NO,NO,NO,NO,NO
1395748,BAR INDUSTRIA,GASTRONOMÍA LA ESQUINA  LTDA,76784918,LA ARAUCANÍA,TEMUCO,HOSCHTETTER 1001,Si,NO,NO,NO,NO
1397455,VENDETTA,COMER Y BEBER S.A.,96911160,METROPOLITANA DE SANTIAGO,PROVIDENCIA,CONSTITUCION LOCAL 100 30,Si,NO,NO,Si,Si
1417977,RUCARAY CONDELL,ROBERT ARIAS MONTIEL,17437988,ANTOFAGASTA,ANTOFAGASTA,CONSELL 2682 2682,Si,NO,NO,NO,NO
1419468,DE LECHON A SALMON,SOC GASTRONOMICA NELGO LTDA,76734738,LA ARAUCANÍA,TEMUCO,HOCHSTETTER 1019 1019,Si,NO,NO,NO,NO
1420569,EL GRECO,JUAN MARTIN GELABERT ZAGAL,13958249,BIOBÍO,LOTA,PEDRO AGUIRRE CERDA 448 448,Si,NO,NO,Si,Si
1421423,SAN FRANCISCO LODGE,AVENTURAS ANDINA LIMITADA,76666800,VALPARAÍSO,SAN ESTEBAN,FUNDO SAN FRANCISCO SN SAN ESTEBAN Sn,Si,NO,NO,NO,NO
1421856,ENTRE TORRES,CENTRO DE EVENTOS ENTRE TORRES LIMITADA,76526309,METROPOLITANA DE SANTIAGO,LAMPA,ARTURO PRAT 876,NO,NO,NO,NO,NO
1422128,OTRA COZZA,MAH QUE COZZA SPA,76781679,VALPARAÍSO,OLMUE,ARTURO PRAT 4924,Si,NO,NO,NO,NO
1423184,LUCERNA,LUCERNA II LIMITADA,76759475,MAULE,PELLUHUE,IGNACIO CARRERA PINTO 10,Si,NO,NO,NO,NO
1424251,PUB MALAS JUNTAS,J Y N PRODUCCIONES DE EVENTOS LTDA,76753126,MAULE,CAUQUENES,CATEDRAL 274 274,NO,Si,NO,NO,NO
1424880,LAS DELICIAS,SOCIEDAD GAST BARAHONA SPA,76788222,METROPOLITANA DE SANTIAGO,SANTIAGO,PASEO BULNES 84 84,NO,NO,Si,NO,NO
1425863,JOHNNY ROCKETS,INVERSIONES FESA S.A.,76080135,METROPOLITANA DE SANTIAGO,CERRILLOS,AMÉRICO VESPUCIO 1501 1501,NO,NO,Si,Si,NO
1425885,LA RAMONA SUSHI,CRISTIAN SALAZAR ESPERGUEL,15757278,ÑUBLE,CHILLAN,CLAUDIO ARRAU 177 177,NO,NO,NO,NO,NO
1426393,MUNDO PIZZA,ALIMENTOS QUINTERO Y FUENTES LTDA,76819839,ANTOFAGASTA,ANTOFAGASTA,LOS CHAÑARES 225 225,Si,NO,NO,NO,NO
1429441,NATIVO,SOCIEDAD COMERCIAL NATIVO LIMITADA,76837512,LOS LAGOS,OSORNO,PRAT 511 511,NO,NO,NO,NO,NO
1436035,TINTO BANQUETERIA,STEVE SPA,76743796,METROPOLITANA DE SANTIAGO,LAS CONDES,ESTORIL 670,NO,NO,NO,NO,NO
1436400,GARITA 21,SUSANA LORETO ARIAS MUÑOZ SERVICIOS GASTRONÓM,76844123,ANTOFAGASTA,ANTOFAGASTA,MAIPU 625 625,Si,NO,NO,NO,NO
1436534,TUKO SCHOP RENDIC,SERV.ELECTRONICOS Y DE ENTRETENC. CANTILLANA,76421228,ANTOFAGASTA,ANTOFAGASTA,AVDA RENDIC 5657 5657,Si,NO,NO,NO,NO
1437765,PIZZERIA NAPOLES,MOLPER LIMITADA,76819048,BIOBÍO,TALCAHUANO,"AV.CRISTOBAL COLON 6742, LOCAL 1.TALCAHUANO. 6743",NO,NO,NO,NO,NO
1440463,DAKATA,COMERCIAL GIRASOL EIRL,76853507,LA ARAUCANÍA,TRAIGUEN,SAAVEDRA 431 437,NO,NO,NO,NO,NO
1441501,COMICS,COMICS BAR MUSIC SPA,76764621,TARAPACÁ,IQUIQUE,ZEGERS 228 228,Si,NO,NO,NO,NO
1441761,0,SERVICIOS QUINTEROS ROMAN SPA,76860669,METROPOLITANA DE SANTIAGO,ÑUÑOA,IRARRAZAVAL 3517 3517,Si,NO,NO,Si,Si
1442211,CIROS,COMERCIAL Y GASTRONOMICA CIROS LTDA,76780256,METROPOLITANA DE SANTIAGO,LAS CONDES,ISIDORA GOYERNECHEA 2971,NO,NO,NO,NO,NO
1442768,PACHAMAMA,GARRIDO BALDOVINO LIMITADA,76812665,BIOBÍO,CONCEPCION,BARROS ARANA #1616 1616,Si,NO,NO,Si,Si
1447698,MARIA BONITA,RESTAURANTES  MADONNA NOSTRA SPA,76855354,LOS LAGOS,OSORNO,AMTHAUER 966,NO,NO,NO,NO,NO
1447845,AEREOPUERTO,SOCIEDAD CONCECIONARIA AEROPUERTO DEL SUR S.A,76866184,LOS LAGOS,PUERTO MONTT,AEROPUERTO EL TEPUAL S/N S/n,NO,NO,NO,NO,NO
1448324,SUSHIKATO,STRATEGIK CHILE SPA,76303181,METROPOLITANA DE SANTIAGO,MAIPU,EL OLIMPO 603,NO,NO,NO,NO,NO
1459773,ESPACIO ORIENTE,LUDIKAS MINIMARKETS Y SERV. MONICA RODRIGUEZ,76124787,ANTOFAGASTA,CALAMA,CHORRILLOS 901 901,NO,NO,NO,NO,NO
1460058,EL PLATEAO,RESTAURANT EL PLATEAO LIMITADA,76724725,ATACAMA,CALDERA,AVDA. EL MORRO 756,Si,NO,NO,NO,NO
1461319,MALABAR,CRISTIAN FRANCISCO GARCIA MACEIRAS,13944656,O'HIGGINS,RANCAGUA,MEMBRILLAR 256 256,NO,NO,NO,NO,NO
1461886,ENTRE POLLOS,SOCIEDAD INVERSIONES DON GENARO E HIJOS LTDA,76808402,ÑUBLE,SAN CARLOS,BRASIL 628 628,Si,NO,NO,NO,NO
1462915,ENTRE AMIGOS,MARIA ALEJANDRA ALFARO POBLETE,16351426,TARAPACÁ,POZO ALMONTE,COMERCIO 443-E 443-E,Si,NO,NO,NO,NO
1463053,BRONKOS,ENRIQUE SOLAR LAGOS,13197729,ANTOFAGASTA,ANTOFAGASTA,SUCRE 728 728,Si,NO,NO,NO,NO
1463295,ESPACIO TOESCA,GRUPO DE RESTAURANTE SIBARI SPA,76802756,METROPOLITANA DE SANTIAGO,SANTIAGO,TOESCA 2164 2164,NO,NO,NO,NO,NO
1463745,STRIKE,SOCIEDAD COMERCIAL STK LTDA.,76877364,LOS RÍOS,VALDIVIA,CARAMPANGUE 208 208,NO,NO,NO,NO,NO
1463812,COSTA TONGOY,COSTA TONGOY LIMITADA,76888029,COQUIMBO,COQUIMBO,BLANCO ENCALADA 69 TONGOY 69,Si,NO,NO,NO,NO
1465215,TRES TOQUES LIMITADA,TRES TOQUES LIMITADA,76513687,METROPOLITANA DE SANTIAGO,LA REINA,AV. FRANCISCO BILBAO 4531,NO,Si,NO,NO,NO
1465761,ALEMÁN EXPERTO,GRUPO GASTRONOMICO GVP SPA,76439807,METROPOLITANA DE SANTIAGO,VITACURA,AV. VITACURRA 6345,Si,NO,NO,Si,Si
1469019,EL CANGREJO,BERNABE SEGUNDO CANQUIL MAYER,13162220,LOS LAGOS,OSORNO,PRAT 546 546,Si,NO,NO,NO,NO
1471988,1/2 KILO,SOC. GASTR. GIORGIO GUIDUGLI E.I.R.L,76775665,METROPOLITANA DE SANTIAGO,ÑUÑOA,IRARRAZAVAL 3097 3097 lo,NO,NO,NO,NO,NO
1474913,RESTAURANT INTERCONTINENTAL ENTRE GALLOS,C.RAPIDA JONATHAN E GALLEGOS HIDALGO E.I.R.L,76849707,LA ARAUCANÍA,ANGOL,P. AGUIRRE 514,Si,NO,NO,NO,NO
1475006,FUENTE DE SODA BIOBIO,ODISEA LTDA.,76908462,LA ARAUCANÍA,VICTORIA,SUIZA 1160 1160,Si,NO,NO,NO,NO
1475418,VIVE SABOR,RESTORANTE VIVE SABOR LTDA,76901707,AYSÉN,COIHAIQUE,AVDA OGANA 1049 1049,NO,NO,NO,NO,NO
1478937,SOC. JUAN MARTINEZ DE ROSAS,OVE SERVICIOS SPA,76800608,BIOBÍO,CONCEPCION,FREIRE # 1158 1158,NO,NO,Si,NO,NO
1487475,EL QUILANTAL,SOC GAST EVEN QUILANTAL LTDA,76834972,AYSÉN,COIHAIQUE,GRAL BAQUEDANO 791 791,NO,Si,NO,NO,NO
1488252,MAMUT,ALIMENTOS HUECHURABA LTDA.,76456220,METROPOLITANA DE SANTIAGO,HUECHURABA,AV AMERICO VESPUCIO 1737,Si,NO,NO,Si,Si
1492344,OSB BAR,BANANA INMOBILIARIA,76732576,TARAPACÁ,IQUIQUE,TARAPACÁ 131 131,Si,NO,NO,NO,NO
1494951,BEERHOUSEATACAMA,ARANCIBIA Y ANDRADE LTDA,76698018,ATACAMA,CALDERA,Gallo 541,Si,NO,NO,NO,NO
1495871,ENTRE AMIGOS,RESTAURANTE ENTRE AMIGOS LTDA,76745995,BIOBÍO,TALCAHUANO,GÓMEZ CARREÑO 5125,Si,NO,NO,Si,Si
1495897,TERRA SUSHI BAR,FIRG SOCIEDAD LIMITADA,76915857,VALPARAÍSO,CALERA,ARTURO PRAT. SUCURSAL ESQ.ZENTENO 510,Si,NO,NO,Si,Si
1497438,EL REY DE LA MICHELADA,INMOBILIARIA E INVERSIONES GNI LIMITADA,76068427,METROPOLITANA DE SANTIAGO,PROVIDENCIA,PIO NONO 229-B 229-B,NO,NO,NO,NO,NO
1498708,LA CITROLA,GASTRONOMIA PORTEÑA SPA,76896944,BIOBÍO,TALCAHUANO,COLON 138 138,NO,NO,NO,NO,NO
1500617,ATACAMA,EVENTOS Y PRODUCCIONES ATACAMA,76795854,ANTOFAGASTA,ANTOFAGASTA,MONTEGRANDE 315 315,Si,NO,NO,NO,NO
1500935,0,KURRUF SPA,76819322,BIOBÍO,TIRUA,CAMINO A LA PUNTILLA Km 1,Si,NO,NO,NO,NO
1501160,5 COMENTARIOS,SOCIEDAD COMERCIAL 5COMENTARIOS SPA,76774099,ANTOFAGASTA,ANTOFAGASTA,VIVAR 1992 1992,Si,NO,NO,NO,NO
1511171,PREMIER BURGER,CAVE MATHIEU LTDA,76260597,BIOBÍO,CONCEPCION,SAN MARTIN 684,Si,NO,NO,Si,Si
1520800,CLANDESTINO,PARANAL SPA.,76939606,ANTOFAGASTA,TALTAL,SERRANO 601 601,Si,NO,NO,NO,NO
1535522,BALU,RESTAURANT BALU LTDA,76934275,LOS LAGOS,PUERTO MONTT,QUILLOTA 180 180,NO,NO,Si,NO,NO
1545381,0,SOC VALENZUELA Y ORTEGA LTDA,76935298,VALPARAÍSO,VALPARAISO,PASTOR WILLIS HOOVER 534 534,Si,NO,NO,Si,Si
1546114,COMERCIAL HC LIMITADA,COMERCIAL HC LIMITADA,76901515,METROPOLITANA DE SANTIAGO,PROVIDENCIA,CIRUJANO GUZMAN 194,Si,NO,NO,Si,Si
1548448,LA MAFIA,CRISTIAN FUENTES MINIMERCADO E.I.R.L,76785365,MAULE,CONSTITUCION,OHIGGINS 444 444,NO,Si,NO,NO,NO
1549920,JARDN MERAKI,SANDWICHERIA SAN PEDRO SPA,76907667,ANTOFAGASTA,SAN PEDRO DE AT,CALAMA 419 B 419 B,Si,NO,NO,NO,NO
1568150,SANTA PIZZA,COSTAVENTURA SPA,76903713,VALPARAÍSO,SANTO DOMINGO,PASEO DEL MAR 140 SANTA MARIA SANTO.DOMINGO. 140,Si,NO,NO,NO,NO
1568648,GARAGE,MAS AGENCIA E INVERSIONES SPA,76870592,VALPARAÍSO,QUILLOTA,ARIZTIA 597 LT,Si,NO,NO,NO,NO
1569652,DKRRT,DK INVERSIONES SPA,76917552,METROPOLITANA DE SANTIAGO,PROVIDENCIA,MANUEL MOMTT 769 769,Si,NO,NO,Si,Si
1570434,REST CHINO,GASTRONOMICA ZHILIANG LAI E.I.R.L,76897022,ANTOFAGASTA,CALAMA,GRANADEROS 2651 2651,NO,NO,NO,NO,NO
1571252,VANCOUVER,NAVIDAD RETAMAL LTDA,76958182,BIOBÍO,TOME,WERNER 1202 1202,Si,NO,NO,Si,Si
1571755,DEJAVU,PUB DEJAVU SPA,76929252,ARICA Y PARINACOTA,ARICA,THOMPSON 238 238,NO,Si,NO,NO,NO
1575723,CASA GROWLER,LA CASA SPA,76952351,LOS LAGOS,ANCUD,PUDETO 415,NO,Si,NO,NO,NO
1578286,BARBAZUL,SOCIEDAD GASTRONOMICA JPR LIMITADA,76973024,METROPOLITANA DE SANTIAGO,ÑUÑOA,JORGE WASHINTON 58,NO,NO,NO,NO,NO
1578331,LA CASA DEL ABUELO,INV.BEL Y FON LTDA.,76605385,LOS RÍOS,RIO BUENO,PEDRO LAGOS 602 602,NO,NO,NO,NO,NO
1580164,NOVOTEL LIBERTAD,LIBERTAD 500 SPA,76920931,VALPARAÍSO,VIÑA DEL MAR,AV 6 NORTE 745 745,NO,NO,NO,NO,NO
1599257,SCHOPDOG,RAP DIECIOCHO S.A.,96901580,METROPOLITANA DE SANTIAGO,ESTACION CENTRA,BDO OHIGGINS 3470 3470,Si,NO,NO,Si,Si
1599275,TOTORA,TOTORA SPA,76939603,BIOBÍO,TOME,IGNACIO SERRANO 1165 TOME 1165,NO,Si,NO,NO,NO
1599442,LA PREVIA,MANUEL G CIFUENTES E.I.R.L,76949978,MAULE,CURICO,CARMEN 852 852,NO,NO,NO,NO,NO
1599648,TACUBAS,TACUBAS MULTIESPACIO SPA,76969478,MAULE,LINARES,ESMERALDA 503 250,Si,NO,NO,NO,NO
1600141,CANTABRICO,RESTAURANT MUCI LTDA,76925781,METROPOLITANA DE SANTIAGO,SANTIAGO,ALAMEDA 287 287,Si,NO,NO,Si,Si
1603437,DE PUERTO Y CAMPO,SOC GASTRONOMICA MANCILLA LAZO LTDA,76965942,METROPOLITANA DE SANTIAGO,SANTIAGO,MARIN 453 453,Si,NO,NO,Si,Si
1603654,CHIKCKEN,CHICKEN INTERN REST GROUP SPA,76863516,METROPOLITANA DE SANTIAGO,PROVIDENCIA,MAGNARE 1570,Si,NO,NO,Si,Si
1606870,CHAMACOS,CHAMACOS SPA,76924046,BIOBÍO,CONCEPCION,DIAGONAL PEDRO AGUIRRE CERDA # 1255 1255,NO,NO,Si,NO,NO
1619780,RAGO,COMERCIAL RAGO LTDA.,76618629,METROPOLITANA DE SANTIAGO,ÑUÑOA,CHILE ESPAÑA 54 54,Si,NO,NO,Si,Si
1620250,CHIRINGUITO,ALPHA GROUP SPA,76967481,TARAPACÁ,IQUIQUE,CAP. ROBERTO PEREZ 250,NO,NO,Si,NO,NO
1620408,CATALAN RESTOBAR,INVERSIONES CATALAN RODRIGUEZ SPA,76936573,ATACAMA,VALLENAR,RAMIREZ 1001 1001,Si,NO,NO,NO,NO
1621173,LA CAVA,SOCIEDAD GASTRONOMICA CAVA SPA,76907066,MAULE,TALCA,AVENIDA BERNARDO OHIGGINS 837 837,Si,NO,NO,NO,NO
1621963,MARTIN ROCA,SOCIEDAD COMERCIAL NRD SPA,76950573,LOS LAGOS,OSORNO,EJERCITO 395 395,NO,NO,NO,NO,NO
1624623,CASINO LIGA ORIENTE,INVERSIONES AFTER SOCCER SPA,76948577,METROPOLITANA DE SANTIAGO,COLINA,AVENIDA RUKAN 331,Si,NO,NO,NO,NO
1625358,BUCANOVA,AMADA ESTRELLA ARANEDA ROA,15204162,LA ARAUCANÍA,ANGOL,OHIGGINS 202 202,NO,Si,NO,NO,NO
1627402,SHOPERIA ALEMANA,PABLO ANDRES VARGAS LEAL,19107070,BIOBÍO,TALCAHUANO,COLON 221 221,Si,NO,NO,Si,Si
1628036,EL BOSQUE,GASTRONOMICA CHINA ORIENTAL LTDA.,76956559,METROPOLITANA DE SANTIAGO,PROVIDENCIA,MANUEL MONTT 474 474,NO,NO,NO,NO,NO
1629521,ANAKENA,FIRG.SOCIEDAD LTDA,76915857,VALPARAÍSO,CALERA,ZENTENO 118,Si,NO,NO,Si,Si
1639806,ALIMAPU RESTOBAR,FOOD CIA.LTDA.,76877588,VALPARAÍSO,VALPARAISO,AV.PLACERES 392 392,Si,NO,NO,Si,Si
1640617,CAZABOR,COMIDA RAPIDA MESA REDONDA LIMITADA,76745422,BIOBÍO,CONCEPCION,SAN MARTIN 1312 LOCAL 102 SAN MAR,Si,NO,NO,Si,Si
1640860,LA CASONA,COMERCIAL GONZALEZ Y OTROS SPA,76998189,METROPOLITANA DE SANTIAGO,CERRO NAVIA,JOSE JOAQUIN PEREZ 7112 7112,Si,NO,NO,Si,Si
1643773,LA LONCHERA,SERV DE ELAB COM Y DIST DE COLA ANDRES CONTRE,76805836,METROPOLITANA DE SANTIAGO,SANTIAGO,MERCED 760 760,Si,NO,NO,Si,Si
1643885,CALABAZAS BAR,COMERCILA SANTA SOFIA SPA,76871353,MAULE,CURICO,ARTURO PRAT 21,Si,NO,NO,NO,NO
1645377,CHILIS,GASTROCOCINA SUR SPA,76545598,METROPOLITANA DE SANTIAGO,MAIPU,AMERICO VESPUCIO 399 399,Si,NO,NO,Si,Si
1647284,BAR DEL FUTBOL,FELIPE ORMEÑO CABEZAS,16061676,BIOBÍO,LOS ANGELES,AVDA. VICUÑA MACKENA 1310 1310,Si,NO,NO,NO,NO
1647506,TQUILA,TQUILA SPA,76308530,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,AVENIDA INDEPENDENCIA LOCAL R-6 565,Si,NO,NO,Si,Si
1649096,MARINA DEL SOL,MARINA DEL SOL CHILLAN S.A.,76361688,ÑUBLE,CHILLAN,"VARIANTE NAHUELTORO LOTE 25, 251 251",Si,NO,NO,NO,NO
1651228,TERRABULNES,RESTOBAR CENTRO DE EVENTOS Y CAFETERIA TERRA,77004289,ÑUBLE,BULNES,CAMINO VIEJO A CHILLAN S/N S/N,Si,NO,NO,NO,NO
1654176,SANGUCHERIA BAR,ALDU PRODUCCIONES SPA,76909763,MAULE,TALCA,12 SUR 750 750,Si,NO,NO,NO,NO
1654718,MORENA CASA BAR,OURO PRETO SPA,76876544,METROPOLITANA DE SANTIAGO,VITACURA,ALONSO DE CORDOVA LOCAL 2 4017,Si,NO,NO,Si,Si
1656214,FUENTE MARDOQUEO 3,FUENTE  MARDOQUEO  S P A,77006199,METROPOLITANA DE SANTIAGO,PROVIDENCIA,FRANCISCO BILBAO 2639,NO,NO,NO,NO,NO
1656949,FUENTE MARDOQUEO 2,FUENTE MARDOQUEO SPA,77006199,METROPOLITANA DE SANTIAGO,SANTIAGO,LIBERTAD 551,NO,NO,NO,NO,NO
1657504,DARADDA LOS MILITARES,RESTAURANTE LAS CONDES SPA,76893648,METROPOLITANA DE SANTIAGO,LAS CONDES,LOS MILITARES 4777,Si,NO,NO,Si,Si
1657746,CASINO MARINA DEL SOL,HOTELERA MDS CHILLAN S.A.,77023508,ÑUBLE,CHILLAN,"VARIANTE NAHUELTORO, LOTE 27 N 251 251",NO,NO,Si,NO,NO
1660544,REST. COPELIA,VICTOR TIRAPEGUI SILVA,7528553,BIOBÍO,MULCHEN,ANIBAL PINTO 389 389,Si,NO,NO,NO,NO
1661553,LA FUENTE REINA,GASTRONOMICA NICCOLA SPA,77009447,METROPOLITANA DE SANTIAGO,LA REINA,ECHEÑIQUE 8540,Si,NO,NO,Si,Si
1661690,SCHOPOTEKA,MIGUEL ALBERTO SANHUEZA AGUAYO,10689519,METROPOLITANA DE SANTIAGO,LA CISTERNA,GRAN AVENIDA 9227,NO,NO,Si,NO,NO
1663747,0,MERC SPA,77027644,MAULE,SAN RAFAEL,Placilla 203 villa san rafael 203,NO,Si,NO,NO,NO
1671303,LA CASCADA 2,MARIA ROSA FUENTEALBA NOVA,7902173,BIOBÍO,LEBU,Carrera 661 661,Si,NO,NO,NO,NO
1672132,ALEMAN LAS CONDES,SOCIEDAD GASTRONÓMICA CUATRO VIENTOS LTDA,77009575,METROPOLITANA DE SANTIAGO,LAS CONDES,AV. PRESIDENTE KENNEDY 9321 A,Si,NO,NO,Si,Si
1672133,PUNTO MX,INVERSIONES MX SPA,76885909,METROPOLITANA DE SANTIAGO,VITACURA,AV VITACURA 8163,Si,NO,NO,Si,Si
1672418,LA CULPA,YP  INVERSIONES LTDA,76168898,ANTOFAGASTA,ANTOFAGASTA,AV REPUBLICA DE CROACIA 528 528,NO,NO,Si,NO,NO
1672470,DOMINGA,SOC DE SERV 2B Y G LTDA,76928936,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 221,NO,NO,NO,NO,NO
1677555,THE MONKEY SUIT BAR,PATRIA VIEJA SPA,76994536,METROPOLITANA DE SANTIAGO,VITACURA,AV VITACURA 4130,Si,NO,NO,Si,Si
1679314,EL BARCO,SOCIEDAD COMERCIAL DON GAVIOTA LTDA,76479861,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,Av einstein 930 930,NO,NO,NO,Si,NO
1680615,SANTA BRASA,ALIMENTOS SAN MARTIN SPA,77177430,METROPOLITANA DE SANTIAGO,LO BARNECHEA,AV JOSE ALCALDE DELANO LOCAL 1048 10497,Si,NO,NO,Si,Si
1681980,EL CORRAL,MARIJEN DEL ROSARIO CASTILLO CASTILLO,9272349,ANTOFAGASTA,CALAMA,"Aconcagua 3602, Calama 3602",Si,NO,NO,NO,NO
1682014,BAQUEDANO,CLUB SOCIAL BAQUEDANO,76697422,LOS LAGOS,ANCUD,BAQUEDANO 469,NO,NO,NO,NO,NO
1683215,LATITUD NORTE,INVERSIONES MADEIRA LTDA,77030413,ATACAMA,VALLENAR,"talca 622 ,2DO PISO 622",Si,NO,NO,NO,NO
